3;-1;0.25;-2;0.1
3;-1;0.25;-3;0.1
3;-1;0.5;-1;0.1
3;-1;0.5;-2;0.1
3;-1;0.5;-3;0.1
3;-1;0.75;-1;0.1
3;-1;0.75;-2;0.1
3;-1;0.75;-3;0.1
3;-1;1;-1;0.1
3;-1;1;-2;0.1
3;-1;1;-3;0.1
3;-2;0.25;-1;0.1
3;-2;0.25;-2;0.1
3;-2;0.25;-3;0.1
3;-2;0.5;-1;0.1
3;-2;0.5;-2;0.1
3;-2;0.5;-3;0.1
3;-2;0.75;-1;0.1
3;-2;0.75;-2;0.1
3;-2;0.75;-3;0.1
3;-2;1;-1;0.1
3;-2;1;-2;0.1
3;-2;1;-3;0.1
3;-3;0.25;-1;0.1
3;-3;0.25;-2;0.1
3;-3;0.25;-3;0.1
3;-3;0.5;-1;0.1
3;-3;0.5;-2;0.1
3;-3;0.5;-3;0.1
3;-3;0.75;-1;0.1
3;-3;0.75;-2;0.1
3;-3;0.75;-3;0.1
3;-3;1;-1;0.1
3;-3;1;-2;0.1
3;-3;1;-3;0.1
4;-0.25;0.25;-1;0.0883336
4;-0.25;0.25;-2;0.09165574
4;-0.25;0.25;-3;0.09192146
4;-0.25;0.5;-1;0.09212901
4;-0.25;0.5;-2;0.09909967
4;-0.25;0.5;-3;0.09499167
4;-0.25;0.75;-1;0.08108022
4;-0.25;0.75;-2;0.09358486
4;-0.25;0.75;-3;0.09187956
4;-0.25;1;-1;0.06303904
4;-0.25;1;-2;0.09079247
4;-0.25;1;-3;0.09430193
4;-0.5;0.25;-1;0.09650473
4;-0.5;0.25;-2;0.1010771
4;-0.5;0.25;-3;0.10224041
4;-0.5;0.5;-1;0.09732847
4;-0.5;0.5;-2;0.10471521
4;-0.5;0.5;-3;0.10459315
4;-0.5;0.75;-1;0.09745906
4;-0.5;0.75;-2;0.10115179
4;-0.5;0.75;-3;0.10233246
4;-0.5;1;-1;0.09641045
4;-0.5;1;-2;0.10033918
4;-0.5;1;-3;0.09938517
4;-1;0.25;-1;0.09925177
4;-1;0.25;-2;0.1001583
4;-1;0.25;-3;0.1001583
4;-1;0.5;-1;0.09998653
4;-1;0.5;-2;0.10040465
4;-1;0.5;-3;0.10040465
4;-1;0.75;-1;0.09932829
4;-1;0.75;-2;0.0987539
4;-1;0.75;-3;0.10065061
4;-1;1;-1;0.09961815
4;-1;1;-2;0.09889354
4;-1;1;-3;0.10091804
4;-2;0.25;-1;0.1
4;-2;0.25;-2;0.1
4;-2;0.25;-3;0.1
4;-2;0.5;-1;0.1
4;-2;0.5;-2;0.1
4;-2;0.5;-3;0.1
4;-2;0.75;-1;0.1
4;-2;0.75;-2;0.1
4;-2;0.75;-3;0.1
4;-2;1;-1;0.1
4;-2;1;-2;0.1
4;-2;1;-3;0.1
4;-3;0.25;-1;0.1
4;-3;0.25;-2;0.1
4;-3;0.25;-3;0.1
4;-3;0.5;-1;0.1
4;-3;0.5;-2;0.1
4;-3;0.5;-3;0.1
4;-3;0.75;-1;0.1
4;-3;0.75;-2;0.1
4;-3;0.75;-3;0.1
4;-3;1;-1;0.1
4;-3;1;-2;0.1
4;-3;1;-3;0.1
