0;-3;0,75;-1;0,1;;-3;0,75;-1;0,1;;-3;0,75;-1;0,1
0;-3;0,75;-2;0,1;;-3;0,75;-2;0,1;;-3;0,75;-2;0,1
0;-3;0,75;-3;0,1;;-3;0,75;-3;0,1;;-3;0,75;-3;0,1
0;-3;1;-1;0,1;;-3;1;-1;0,1;;-3;1;-1;0,1
0;-3;1;-2;0,1;;-3;1;-2;0,1;;-3;1;-2;0,1
0;-3;1;-3;0,1;;-3;1;-3;0,1;;-3;1;-3;0,1
1;-0,25;0,25;-1;0,10000148;;-0,25;0,25;-1;0,08037245;;-0,25;0,25;-1;0,08302487
1;-0,25;0,25;-2;0,10182912;;-0,25;0,25;-2;0,08818403;;-0,25;0,25;-2;0,09222837
1;-0,25;0,25;-3;0,10239588;;-0,25;0,25;-3;0,08341809;;-0,25;0,25;-3;0,09146583
1;-0,25;0,5;-1;0,09850132;;-0,25;0,5;-1;0,07182447;;-0,25;0,5;-1;0,08012464
1;-0,25;0,5;-2;0,11121293;;-0,25;0,5;-2;0,08202093;;-0,25;0,5;-2;0,09115095
1;-0,25;0,5;-3;0,11066458;;-0,25;0,5;-3;0,08480192;;-0,25;0,5;-3;0,09356384
1;-0,25;0,75;-1;0,09096567;;-0,25;0,75;-1;0,07645371;;-0,25;0,75;-1;0,07951715
1;-0,25;0,75;-2;0,10479957;;-0,25;0,75;-2;0,08109001;;-0,25;0,75;-2;0,09342313
1;-0,25;0,75;-3;0,10332938;;-0,25;0,75;-3;0,08428341;;-0,25;0,75;-3;0,0950279
1;-0,25;1;-1;0,07161691;;-0,25;1;-1;0,0597805;;-0,25;1;-1;0,06529696
1;-0,25;1;-2;0,10121296;;-0,25;1;-2;0,08549407;;-0,25;1;-2;0,09213724
1;-0,25;1;-3;0,10464572;;-0,25;1;-3;0,0833226;;-0,25;1;-3;0,09491872
1;-0,5;0,25;-1;0,10096679;;-0,5;0,25;-1;0,09918101;;-0,5;0,25;-1;0,09945855
1;-0,5;0,25;-2;0,10319736;;-0,5;0,25;-2;0,09804233;;-0,5;0,25;-2;0,09935131
1;-0,5;0,25;-3;0,10199415;;-0,5;0,25;-3;0,09560875;;-0,5;0,25;-3;0,10124919
1;-0,5;0,5;-1;0,10243263;;-0,5;0,5;-1;0,09530266;;-0,5;0,5;-1;0,10028331
1;-0,5;0,5;-2;0,10102974;;-0,5;0,5;-2;0,09269444;;-0,5;0,5;-2;0,10123943
1;-0,5;0,5;-3;0,09980193;;-0,5;0,5;-3;0,0883264;;-0,5;0,5;-3;0,10325963
1;-0,5;0,75;-1;0,10207622;;-0,5;0,75;-1;0,09535561;;-0,5;0,75;-1;0,09905426
1;-0,5;0,75;-2;0,10259577;;-0,5;0,75;-2;0,09141841;;-0,5;0,75;-2;0,09618479
1;-0,5;0,75;-3;0,10099288;;-0,5;0,75;-3;0,09066994;;-0,5;0,75;-3;0,09587737
1;-0,5;1;-1;0,09663305;;-0,5;1;-1;0,09681792;;-0,5;1;-1;0,09828967
1;-0,5;1;-2;0,10130123;;-0,5;1;-2;0,09406702;;-0,5;1;-2;0,09761204
1;-0,5;1;-3;0,09900639;;-0,5;1;-3;0,09420883;;-0,5;1;-3;0,09585973
1;-1;0,25;-1;0,10024131;;-1;0,25;-1;0,10105231;;-1;0,25;-1;0,1
1;-1;0,25;-2;0,10024131;;-1;0,25;-2;0,10105231;;-1;0,25;-2;0,1
1;-1;0,25;-3;0,10024131;;-1;0,25;-3;0,10105231;;-1;0,25;-3;0,1
1;-1;0,5;-1;0,10042024;;-1;0,5;-1;0,10100954;;-1;0,5;-1;0,1
1;-1;0,5;-2;0,10042024;;-1;0,5;-2;0,10216032;;-1;0,5;-2;0,1
1;-1;0,5;-3;0,10042024;;-1;0,5;-3;0,10216032;;-1;0,5;-3;0,1
1;-1;0,75;-1;0,09974551;;-1;0,75;-1;0,10026069;;-1;0,75;-1;0,1
1;-1;0,75;-2;0,10068816;;-1;0,75;-2;0,10173208;;-1;0,75;-2;0,1
1;-1;0,75;-3;0,10068816;;-1;0,75;-3;0,09996313;;-1;0,75;-3;0,1
1;-1;1;-1;0,0998382;;-1;1;-1;0,09973732;;-1;1;-1;0,1
1;-1;1;-2;0,10092317;;-1;1;-2;0,10280842;;-1;1;-2;0,1
1;-1;1;-3;0,10092317;;-1;1;-3;0,10187952;;-1;1;-3;0,1
1;-2;0,25;-1;0,1;;-2;0,25;-1;0,1;;-2;0,25;-1;0,1
1;-2;0,25;-2;0,1;;-2;0,25;-2;0,1;;-2;0,25;-2;0,1
1;-2;0,25;-3;0,1;;-2;0,25;-3;0,1;;-2;0,25;-3;0,1
1;-2;0,5;-1;0,1;;-2;0,5;-1;0,1;;-2;0,5;-1;0,1
1;-2;0,5;-2;0,1;;-2;0,5;-2;0,1;;-2;0,5;-2;0,1
1;-2;0,5;-3;0,1;;-2;0,5;-3;0,1;;-2;0,5;-3;0,1
